snowpack,date,season,continent,region,resort,day_of_year
59,2016-01-12 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,12
67,2016-01-13 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,13
67,2016-01-14 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,14
67,2016-01-15 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,15
67,2016-01-16 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,16
67,2016-01-17 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,17
75,2016-01-18 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,18
75,2016-01-19 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,19
75,2016-01-20 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,20
75,2016-01-21 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,21
75,2016-01-22 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,22
79,2016-01-23 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,23
75,2016-01-24 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,24
75,2016-01-25 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,25
75,2016-01-26 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,26
75,2016-01-27 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,27
75,2016-01-28 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,28
75,2016-01-29 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,29
75,2016-01-30 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,30
75,2016-01-31 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,31
91,2016-02-01 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,32
91,2016-02-02 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,33
91,2016-02-03 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,34
98,2016-02-04 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,35
110,2016-02-05 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,36
110,2016-02-06 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,37
110,2016-02-07 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,38
118,2016-02-08 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,39
118,2016-02-09 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,40
118,2016-02-10 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,41
118,2016-02-11 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,42
118,2016-02-12 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,43
118,2016-02-13 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,44
122,2016-02-14 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,45
126,2016-02-15 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,46
126,2016-02-16 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,47
126,2016-02-17 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,48
122,2016-02-18 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,49
122,2016-02-19 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,50
122,2016-02-20 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,51
118,2016-02-21 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,52
122,2016-02-22 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,53
122,2016-02-23 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,54
122,2016-02-24 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,55
122,2016-02-25 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,56
122,2016-02-26 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,57
126,2016-02-27 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,58
126,2016-02-28 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,59
130,2016-02-29 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,60
136,2016-03-01 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,61
130,2016-03-02 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,62
130,2016-03-03 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,63
130,2016-03-04 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,64
130,2016-03-05 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,65
157,2016-03-06 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,66
154,2016-03-07 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,67
154,2016-03-08 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,68
154,2016-03-09 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,69
154,2016-03-10 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,70
150,2016-03-11 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,71
150,2016-03-12 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,72
146,2016-03-13 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,73
146,2016-03-14 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,74
146,2016-03-15 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,75
146,2016-03-16 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,76
146,2016-03-17 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,77
146,2016-03-18 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,78
138,2016-03-19 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,79
138,2016-03-21 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,81
138,2016-03-22 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,82
138,2016-03-23 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,83
138,2016-03-24 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,84
138,2016-03-25 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,85
138,2016-03-26 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,86
138,2016-03-27 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,87
134,2016-03-28 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,88
134,2016-03-29 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,89
134,2016-03-30 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,90
134,2016-03-31 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,91
130,2016-04-01 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,92
130,2016-04-02 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,93
126,2016-04-03 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,94
126,2016-04-04 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,95
126,2016-04-05 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,96
134,2016-04-06 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,97
134,2016-04-07 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,98
130,2016-04-08 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,99
142,2016-04-09 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,100
142,2016-04-10 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,101
142,2016-04-11 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,102
142,2016-04-12 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,103
142,2016-04-13 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,104
142,2016-04-14 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,105
142,2016-04-15 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,106
142,2016-04-16 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,107
142,2016-04-17 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,108
150,2016-04-18 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,109
154,2016-04-19 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,110
154,2016-04-20 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,111
154,2016-04-21 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,112
154,2016-04-22 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,113
154,2016-04-23 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,114
150,2016-04-24 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,115
150,2016-04-25 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,116
150,2016-05-04 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,125
118,2016-05-09 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,130
118,2016-05-10 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,131
118,2016-05-11 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,132
118,2016-05-14 00:00:00+00:00,2015,Europe,graubunden,andermatt-gotthard-oberalp-arena,135
60,2014-09-01 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,244
60,2014-09-02 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,245
60,2014-09-03 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,246
60,2014-09-04 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,247
60,2014-09-05 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,248
60,2014-09-06 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,249
60,2014-09-07 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,250
60,2014-09-13 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,256
60,2014-09-14 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,257
60,2014-09-15 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,258
60,2014-09-16 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,259
60,2014-09-17 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,260
60,2014-09-18 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,261
60,2014-09-19 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,262
60,2014-10-11 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,284
60,2014-10-12 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,285
60,2014-10-13 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,286
60,2014-10-14 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,287
60,2014-10-15 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,288
60,2014-10-16 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,289
60,2014-10-17 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,290
60,2014-10-18 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,291
60,2014-10-19 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,292
60,2014-10-20 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,293
16,2014-10-21 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,294
16,2014-10-22 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,295
31,2014-10-23 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,296
106,2014-11-08 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,312
106,2014-11-09 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,313
102,2014-11-10 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,314
102,2014-11-11 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,315
118,2014-11-14 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,318
118,2014-11-15 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,319
138,2014-11-16 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,320
138,2014-11-17 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,321
138,2014-11-18 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,322
146,2014-11-19 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,323
138,2014-11-20 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,324
138,2014-11-21 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,325
138,2014-11-22 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,326
138,2014-11-23 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,327
91,2014-11-24 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,328
91,2014-11-25 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,329
114,2014-11-26 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,330
114,2014-11-27 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,331
110,2014-11-28 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,332
110,2014-11-29 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,333
110,2014-11-30 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,334
110,2014-12-01 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,335
110,2014-12-02 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,336
110,2014-12-03 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,337
110,2014-12-04 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,338
110,2014-12-05 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,339
110,2014-12-06 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,340
110,2014-12-07 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,341
110,2014-12-08 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,342
114,2014-12-09 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,343
114,2014-12-10 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,344
114,2014-12-11 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,345
114,2014-12-12 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,346
114,2014-12-13 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,347
114,2014-12-14 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,348
114,2014-12-15 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,349
110,2014-12-16 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,350
110,2014-12-17 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,351
114,2014-12-18 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,352
114,2014-12-19 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,353
114,2014-12-20 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,354
114,2014-12-21 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,355
114,2014-12-22 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,356
114,2014-12-23 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,357
114,2014-12-24 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,358
110,2014-12-25 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,359
114,2014-12-26 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,360
114,2014-12-27 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,361
118,2014-12-28 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,362
118,2014-12-29 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,363
118,2014-12-30 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,364
118,2014-12-31 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,365
118,2015-01-01 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,1
118,2015-01-02 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,2
118,2015-01-03 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,3
118,2015-01-04 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,4
124,2015-01-05 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,5
124,2015-01-06 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,6
124,2015-01-07 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,7
124,2015-01-08 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,8
124,2015-01-09 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,9
118,2015-01-10 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,10
118,2015-01-11 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,11
122,2015-01-12 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,12
122,2015-01-13 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,13
122,2015-01-14 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,14
122,2015-01-15 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,15
122,2015-01-16 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,16
118,2015-01-17 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,17
138,2015-01-18 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,18
138,2015-01-19 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,19
138,2015-01-20 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,20
138,2015-01-21 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,21
138,2015-01-22 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,22
138,2015-01-23 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,23
138,2015-01-24 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,24
138,2015-01-25 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,25
138,2015-01-26 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,26
138,2015-01-27 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,27
146,2015-01-28 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,28
146,2015-01-29 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,29
150,2015-01-30 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,30
150,2015-01-31 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,31
150,2015-02-01 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,32
150,2015-02-02 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,33
157,2015-02-03 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,34
157,2015-02-04 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,35
157,2015-02-05 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,36
154,2015-02-06 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,37
154,2015-02-07 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,38
154,2015-02-08 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,39
150,2015-02-09 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,40
150,2015-02-10 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,41
150,2015-02-11 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,42
150,2015-02-12 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,43
150,2015-02-13 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,44
150,2015-02-14 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,45
157,2015-02-15 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,46
157,2015-02-16 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,47
157,2015-02-17 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,48
157,2015-02-18 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,49
157,2015-02-19 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,50
157,2015-02-20 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,51
157,2015-02-21 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,52
189,2015-02-22 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,53
189,2015-02-23 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,54
189,2015-02-24 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,55
189,2015-02-25 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,56
189,2015-02-26 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,57
189,2015-02-27 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,58
185,2015-02-28 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,59
185,2015-03-01 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,60
185,2015-03-02 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,61
197,2015-03-03 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,62
197,2015-03-04 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,63
193,2015-03-05 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,64
189,2015-03-06 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,65
197,2015-03-07 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,66
197,2015-03-08 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,67
197,2015-03-10 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,69
193,2015-03-11 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,70
193,2015-03-12 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,71
193,2015-03-13 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,72
193,2015-03-14 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,73
193,2015-03-16 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,75
197,2015-03-17 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,76
197,2015-03-18 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,77
197,2015-03-19 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,78
197,2015-03-20 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,79
197,2015-03-21 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,80
197,2015-03-22 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,81
197,2015-03-23 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,82
197,2015-03-24 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,83
197,2015-03-25 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,84
197,2015-03-26 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,85
197,2015-03-27 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,86
197,2015-03-28 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,87
197,2015-03-29 00:00:00+00:00,2014,Europe,graubunden,andermatt-gotthard-oberalp-arena,88
